,GLA,REIT,city,free_GLA,last_renovation,ownership,pct_lease,property_name,renovation_year,rent_per_sq,state,tenants,year_acquired,year_built,year_built_or_acquired,zipcode
153,1045838.0,SGP,Seattle,,,100,100.0,Northgate Mall,,,WA,"[""Nordstrom, Macy's, JCPenney, Barnes &"", 'Noble, Bed Bath & Beyond, DSW, Nordstrom', 'Rack']",1987,,,
154,1591350.0,SGP,Peabody (Boston),,,56.4,94.2,Northshore Mall,,,MA,"[""JCPenney, Sears, Nordstrom, Macy's (9),"", ""Barnes & Noble, Toys 'R Us, Shaw's Grocery,"", 'The Container Store, DSW']",1999,,,
155,898525.0,SGP,Toms River (New York),,,100,93.7,Ocean County Mall,,,NJ,"[""Macy's, Boscov's, JCPenney, Sears""]",1998,,,
156,1230094.0,SGP,Orland Park (Chicago),,,100,96.9,Orland Square,,,IL,"[""Macy's, Carson's, JCPenney, Sears, Dave"", ""& Buster's""]",1997,,,
157,1336364.0,SGP,Langhorne (Philadelphia),,,85.5,93.6,Oxford Valley Mall,,,PA,"[""Macy's, JCPenney, Sears, United Artists"", 'Theatre, (8)']",2003,,,
158,1063630.0,SGP,Oklahoma City,,,94.5,100.0,Penn Square Mall,,,OK,"[""Macy's, Dillard's (9), JCPenney, AMC Theatres""]",2002,,,
159,979426.0,SGP,Nashua,,,&#x2014;,92.4,Pheasant Lane Mall,,,NH,"[""JCPenney, Sears, Target, Macy's, Dick's"", 'Sporting Goods']",2002,,,
160,823053.0,SGP,Atlanta,,,100,97.7,Phipps Plaza,,,GA,"['Saks Fifth Avenue, Nordstrom, Belk, AMC', 'Theatres, Arhaus Furniture, Legoland', 'Discovery Center']",1998,,,
161,1158121.0,SGP,Carolina (San Juan),,,100,95.9,Plaza Carolina,,,PR,"['JCPenney, Sears, Tiendas Capri, Econo,', 'Best Buy, T.J. Maxx, DSW, (8)']",2004,,,
162,848263.0,SGP,Lake Charles,,,100,98.6,Prien Lake Mall,,,LA,"[""Dillard's, JCPenney, Sears, Cinemark"", ""Theatres, Kohl's, Dick's Sporting Goods""]",,1972,,
163,1079542.0,SGP,Lawrenceville,,,50,97.0,Quaker Bridge Mall,,,NJ,"[""Macy's, Lord & Taylor, JCPenney, Sears""]",2003,,,
164,1245741.0,SGP,Rockaway (New York),,,100,94.9,Rockaway Townsquare,,,NJ,"[""Macy's, Lord & Taylor, JCPenney, Sears,"", 'Raymour & Flanigan']",1998,,,
165,2366692.0,SGP,Garden City (New York),,,100,96.8,Roosevelt Field,,,NY,"[""Bloomingdale's (9), Nordstrom, Macy's,"", ""JCPenney, Dick's Sporting Goods, AMC Entertainment,"", 'XSport Fitness, Neiman Marcus']",1998,,,
166,1239681.0,SGP,Pittsburgh,,,100,99.3,Ross Park Mall,,,PA,"['JCPenney, Sears, Nordstrom, L.L. Bean,', ""Macy's, Crate & Barrel""]",,1986,,
167,692026.0,SGP,Santa Rosa,,,100,96.0,Santa Rosa Plaza,,,CA,"[""Macy's, Sears, Forever 21""]",1998,,,
168,470094.0,SGP,Chestnut Hill (Boston),,,94.4,100.0,"Shops at Chestnut Hill, The",,,MA,"[""Bloomingdale's (9)""]",2002,,,
169,262354.0,SGP,Las Vegas,,,50,89.2,"Shops at Crystals, The",,,NV,"[""Bloomingdale's (9)""]",2016,,,
170,757928.0,SGP,Nanuet,,,100,96.5,"Shops at Nanuet, The",,,NY,"[""Macy's, Sears, Fairway Market, Regal Cinema,"", '24 Hour Fitness']",,,,
171,1249749.0,SGP,Mission Viejo (Los Angeles),,,51,96.2,"Shops at Mission Viejo, The",,,CA,"[""Nordstrom, Macy's (9), Forever 21""]",,1979,,
172,658261.0,SGP,Hackensack (New York),,,100,94.0,"Shops at Riverside, The",,,NJ,"[""Bloomingdale's, Barnes & Noble, Arhaus"", 'Furniture, AMC Theatre (6)']",2007,,,
173,1301459.0,SGP,Lake Grove (New York),,,25,98.0,Smith Haven Mall,,,NY,"[""Macy's (9), JCPenney, Sears, Dick's Sporting"", 'Goods, Barnes & Noble, L.L. Bean (6)']",1995,,,
174,886472.0,SGP,Marlborough (Boston),,,56.4,94.2,Solomon Pond Mall,,,MA,"[""Macy's, JCPenney, Sears, Regal Cinema""]",1999,,,
175,1128403.0,SGP,Pittsburgh,,,100,98.3,South Hills Village,,,PA,"[""Macy's (9), Sears, Barnes & Noble, Carmike"", ""Cinemas, Dick's Sporting Goods, Target,"", 'DSW, Ulta']",1997,,,
176,1586446.0,SGP,Braintree (Boston),,,100,96.7,South Shore Plaza,,,MA,"[""Macy's, Lord & Taylor, Sears, Nordstrom,"", 'Target, DSW, Primark (6)']",1998,,,
177,1297608.0,SGP,Edina (Minneapolis),,,100,92.9,Southdale Center,,,MN,"[""Macy's, JCPenney, AMC Theatres, Herberger's,"", ""Gordmans, Dave & Buster's""]",2007,,,
178,1676223.0,SGP,Charlotte,,,100,99.7,SouthPark,,,NC,"[""Neiman Marcus, Nordstrom, Macy's, Dillard's,"", ""Belk, Dick's Sporting Goods, Crate & Barrel,"", 'The Container Store']",2002,,,
179,1177783.0,SGP,Greendale (Milwaukee),,,100,97.3,Southridge Mall,,,WI,"[""JCPenney, Sears, Kohl's, Boston Store,"", ""Macy's, Marcus Cinema (6)""]",2007,,,
180,610582.0,SGP,Springfield (Philadelphia),,,50,87.9,Springfield Mall,,,PA,"[""Macy's, Target""]",2005,,,
181,929844.0,SGP,Saugus (Boston),,,56.4,99.7,Square One Mall,,,MA,"[""Macy's, Sears, Best Buy, T.J. Maxx N More,"", ""Dick's Sporting Goods, WOW! Work Out World""]",1999,,,
182,980418.0,SGP,"Waldorf (Washington, DC)",,,100,95.6,St. Charles Towne Center,,,MD,"[""Macy's (9), JCPenney, Sears, Kohl's, Dick"", 'Sporting Goods, AMC Theatres']",,1990,,
183,1391569.0,SGP,Jacksonville,,,50,99.5,St. Johns Town Center,,,FL,"[""Nordstrom, Dillard's, Arhaus Furniture,"", ""Dick's Sporting Goods, Barnes & Noble,"", 'Target, Ashley Furniture Home Store, Ross,', 'Staples, DSW, JoAnn Fabrics, PetsMart']",,2005,,
184,1347935.0,SGP,Palo Alto (San Jose),,,94.4,94.9,Stanford Shopping Center,,,CA,"[""Neiman Marcus, Bloomingdale's, Nordstrom,"", ""Macy's (9), Crate and Barrel, The Container"", 'Store']",2003,,,
185,1299290.0,SGP,Pleasanton (San Francisco),,,49.9,99.1,Stoneridge Shopping Center,,,CA,"[""Macy's (9), Nordstrom, Sears, JCPenney""]",2007,,,
186,776821.0,SGP,Akron,,,100,93.3,Summit Mall,,,OH,"[""Dillard's (9), Macy's""]",,1965,,
187,1313089.0,SGP,Tacoma (Seattle),,,100,96.0,Tacoma Mall,,,WA,"[""Nordstrom, Macy's, JCPenney, Sears, Dick's"", 'Sporting Goods (6)']",1987,,,
188,862740.0,SGP,Lafayette,,,100,98.3,Tippecanoe Mall,,,IN,"[""Macy's, JCPenney, Sears, Kohl's, Dick's"", 'Sporting Goods, hhgregg']",,1973,,
189,1778660.0,SGP,Boca Raton (Miami),,,100,99.0,Town Center at Boca Raton,,,FL,"[""Saks Fifth Avenue, Neiman Marcus, Bloomingdale's,"", ""Nordstrom, Macy's, Sears, Crate & Barrel,"", 'The Container Store']",1998,,,
190,1281436.0,SGP,Kennesaw (Atlanta),,,100,96.4,Town Center at Cobb,,,GA,"[""Belk, Macy's (9), JCPenney, Sears""]",1998,,,
191,1134931.0,SGP,Wichita,,,100,87.1,Towne East Square,,,KS,"[""Dillard's, Von Maur, JCPenney, Sears""]",,1975,,
192,876257.0,SGP,Jensen Beach,,,100,94.9,Treasure Coast Square,,,FL,"[""Macy's, Dillard's, JCPenney, Sears, hhgregg,"", 'Regal Cinema']",,1987,,
193,1149639.0,SGP,St. Petersburg (Tampa),,,100,95.7,Tyrone Square,,,FL,"[""Macy's, Dillard's, JCPenney, Sears (15),"", 'DSW, Cobb 10 Luxury Theatres']",,1972,,
194,918559.0,SGP,Mishawaka,,,100,98.9,University Park Mall,,,IN,"[""Macy's, JCPenney, Sears, Barnes & Noble""]",,1979,,
195,1089350.0,SGP,Huntington Station (New York),,,100,98.1,Walt Whitman Shops,,,NY,"['Saks Fifth Avenue, Bloomingdale&#x2019;s,', 'Lord & Taylor, Macy&#x2019;s']",1998,,,
196,1341519.0,SGP,Knoxville,,,50,97.3,West Town Mall,,,TN,"['Belk (9), Dillard&#x2019;s, JCPenney,', 'Sears, Regal Cinema']",1991,,,
197,800564.0,SGP,White Plains (New York),,,40,98.6,"Westchester, The",,,NY,"['Neiman Marcus, Nordstrom, Crate and Barrel']",1997,,,
198,928772.0,SGP,Springfield,,,80.7,86.8,White Oaks Mall,,,IL,"[""Macy's, Bergner&#x2019;s, Sears, Dick's"", 'Sporting Goods, hhgregg, LA Fitness']",,1977,,
199,1151658.0,SGP,Memphis,,,94.5,98.1,Wolfchase Galleria,,,TN,"[""Macy's, Dillard's, JCPenney, Sears, Malco"", 'Theatres']",2002,,,
200,2150557.0,SGP,Schaumburg (Chicago),,,50,96.9,Woodfield Mall,,,IL,"[""Nordstrom, Macy's, Lord & Taylor, JCPenney,"", 'Sears, Arhaus Furniture, Level 257']",2012,,,
201,1091482.0,SGP,Tulsa,,,94.5,98.3,Woodland Hills Mall,,,OK,"[""Macy's, Dillard's, JCPenney, Sears""]",2002,,,
202,429562.0,SGP,Albertville (Minneapolis),,,100,91.8,Albertville Premium Outlets,,,MN,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Calvin Klein,', 'Coach, Columbia Sportswear, Gap Outlet,', 'Guess, Kate Spade New York, Loft Outlet,', 'Lululemon, Michael Kors, Nike, Polo Ralph', 'Lauren, Tommy Hilfiger, The North Face,', 'Under Armour']",2004,,,
203,441800.0,SGP,Allen (Dallas),,,100,98.6,Allen Premium Outlets,,,TX,"['Adidas, Ann Taylor, Banana Republic, Brooks', 'Brothers, Calvin Klein, Coach, Columbia', 'Sportswear, Gap Outlet, Guess, J.Crew,', 'Kate Spade New York, Lacoste, Neiman Marcus', 'Last Call, Michael Kors, Nike, Polo Ralph', 'Lauren, The North Face, Tommy Hilfiger']",2004,,,
204,285309.0,SGP,Aurora (Cleveland),,,100,96.8,Aurora Farms Premium Outlets,,,OH,"['Ann Taylor, Banana Republic, Brooks Brothers,', 'Calvin Klein, Coach, Gap Outlet, Michael', 'Kors, Nike, Polo Ralph Lauren, Saks Fifth', 'Avenue Off 5th, The North Face, Tommy Hilfiger,', 'Under Armour']",2004,,,
205,680782.0,SGP,Birch Run (Detroit),,,100,90.5,Birch Run Premium Outlets,,,MI,"['Adidas, Ann Taylor, Banana Republic, Brooks', 'Brothers, Calvin Klein, Coach, Guess,', 'J.Crew, Lacoste, Michael Kors, Nike, Polo', 'Ralph Lauren, Pottery Barn/Williams-Sonoma', 'Outlet, Puma, Tommy Hilfiger, The North', 'Face, Under Armour']",2010,,,
206,675250.0,SGP,Camarillo (Los Angeles),,,100,99.4,Camarillo Premium Outlets,,,CA,"['Adidas, Banana Republic, Brooks Brothers,', 'Calvin Klein, Coach, Kate Spade New York,', 'Neiman Marcus Last Call, Lululemon, Michael', 'Kors, Nike, Polo Ralph Lauren, Restoration', 'Hardware, Saks Fifth Avenue Off 5th, The', 'North Face, Tommy Hilfiger, Tory Burch']",2004,,,
207,289404.0,SGP,Carlsbad (San Diego),,,100,100.0,Carlsbad Premium Outlets,,,CA,"['Adidas, Banana Republic, Barneys New York', 'Warehouse, Calvin Klein, Coach, Crate', '& Barrel, Gap Outlet, Kate Spade New York,', 'Lacoste, Michael Kors, Nike, Polo Ralph', 'Lauren, Theory, Under Armour, Vince']",2004,,,
208,438851.0,SGP,Smithfield (Raleigh),,,100,98.9,Carolina Premium Outlets,,,NC,"['Adidas, Banana Republic, Brooks Brothers,', ""Coach, Gap Outlet, J.Crew, Levi's, Nike,"", 'Polo Ralph Lauren, Talbots, Tommy Hilfiger,', 'Under Armour']",2004,,,
209,398697.0,SGP,Charlotte,,,50,97.5,Charlotte Premium Outlets,,,NC,"['Adidas, Ann Taylor, Banana Republic, Brooks', 'Brothers, Gap Outlet, Kate Spade New York,', 'Michael Kors, Nike, Saks Fifth Avenue Off', '5th, Under Armour']",,2014,,
210,687615.0,SGP,Aurora (Chicago),,,100,95.8,Chicago Premium Outlets,,,IL,"['Abercrombie & Fitch, Adidas, Armani Outlet,', 'Banana Republic, Brooks Brothers, Calvin', 'Klein, Coach, Columbia Sportswear, Gap', 'Outlet, J.Crew, Kate Spade New York, Lacoste,', 'Michael Kors, Nike, Polo Ralph Lauren,', 'Restoration Hardware, Saks Fifth Avenue', 'Off 5th, Tag Heuer, True Religion, UGG,', ""Under Armour, Vera Bradley, Versace, Victoria's"", 'Secret']",,2004,,
211,398717.0,SGP,Monroe (Cincinnati),,,100,99.2,Cincinnati Premium Outlets,,,OH,"['Adidas, Banana Republic, Brooks Brothers,', 'Coach, Gap Outlet, J.Crew, Lacoste, Michael', 'Kors, Nike, Polo Ralph Lauren, Saks Fifth', 'Avenue Off 5th, The North Face, Tommy Hilfiger,', 'Under Armour']",,2009,,
212,389984.0,SGP,"Clarksburg (Washington, DC)",,,66,86.8,Clarksburg Premium Outlets,,,MD,"['All Saints, Armani Outlet, A/X Armani Exchange,', 'Adidas, Baldinini, Bally, Basler, Banana', 'Republic, Brooks Brothers, Calvin Klein,', 'Coach, Eredi Pisano, Ermenegildo Zegna,', 'Express, Hickey Freeman, Kate Spade New', 'York, Michael Kors, Nike, Philipp Plein,', 'Polo Ralph Lauren, Saks Fifth Avenue Off', '5th, Salvatore Ferragamo, Sarar, Tadashi', 'Shoji, Thomas Pink, Tommy Hilfiger, Tory', 'Burch, UGG, Under Armour']",,2016,,
213,276163.0,SGP,Clinton,,,100,98.9,Clinton Crossing Premium Outlets,,,CT,"['Abercrombie & Fitch, Adidas, American', 'Eagle Outfitters, Ann Taylor, Banana Republic,', 'Brooks Brothers, Calvin Klein, Coach,', 'Express, Gap Outlet, J.Crew, Kate Spade', 'New York, Lucky Brand, Michael Kors, Nike,', 'Polo Ralph Lauren, Saks Fifth Avenue Off', '5th, Talbots, Tommy Hilfiger, Tumi, Under', 'Armour, Vera Bradley']",2004,,,
214,651433.0,SGP,Cabazon (Palm Springs),,,100,99.0,Desert Hills Premium Outlets,,,CA,"['Agent Provocateur, Alexander McQueen,', 'Armani Outlet, Brioni, Burberry, Coach,', 'Ermenegildo Zegna, Gucci, Neiman Marcus', 'Last Call, Marc Jacobs, Nike, Polo Ralph', 'Lauren, Prada, Saint Laurent Paris, Saks', 'Fifth Avenue Off 5th, Salvatore Ferragamo,', 'Stuart Weitzman, Tory Burch']",2004,,,
215,377734.0,SGP,Edinburgh (Indianapolis),,,100,99.3,Edinburgh Premium Outlets,,,IN,"['Abercrombie & Fitch, Adidas, American', 'Eagle Outfitters, Ann Taylor, Banana Republic,', 'Calvin Klein, Coach, Columbia Sportswear,', ""Express, Gap Outlet, J.Crew, Levi's, Michael"", 'Kors, Nike, Polo Ralph Lauren, Tommy Hilfiger,', 'Under Armour, White House Black Market']",2004,,,
216,476584.0,SGP,Ellenton (Tampa),,,100,98.7,Ellenton Premium Outlets,,,FL,"['Ann Taylor, Adidas, Banana Republic, Calvin', 'Klein, Coach, J.Crew, Kate Spade New York,', 'Lacoste, Lucky Brand, Michael Kors, Nike,', 'Polo Ralph Lauren, Puma, Saks Fifth Avenue', 'Off 5th, Talbots, Under Armour']",2010,,,
217,297522.0,SGP,Folsom (Sacramento),,,100,94.5,Folsom Premium Outlets,,,CA,"['Adidas, American Eagle Outfitters, Banana', 'Republic, Calvin Klein, Coach, Eddie Bauer,', 'Gap Outlet, Guess, Loft Outlet, Nike, Tommy', 'Hilfiger, Under Armour']",2004,,,
218,578093.0,SGP,Gilroy (San Jose),,,100,96.2,Gilroy Premium Outlets,,,CA,"['Adidas, Ann Taylor, Banana Republic, Brooks', 'Brothers, Calvin Klein, Coach, J.Crew,', 'Kate Spade New York, Lululemon, Michael', 'Kors, Nike, Polo Ralph Lauren, Saks Fifth', 'Avenue Off 5th, The North Face, Tommy Hilfiger,', 'True Religion']",2004,,,
219,369657.0,SGP,Blackwood (Philadelphia),,,50,94.1,Gloucester Premium Outlets,,,NJ,"['Adidas, American Eagle Outfitters, Armani', 'Outlet, A/X Armani Exchange, Banana Republic,', 'Brooks Brothers, Calvin Klein, Columbia', 'Sportswear, Express, Gap Outlet, Guess,', ""Levi's, J. Crew, Loft Outlet, Michael Kors,"", 'Nautica, Nike, Puma, Reebok, Tommy Hilfiger,', 'Under Armour']",,2015,,
220,417175.0,SGP,Grand Prairie (Dallas),,,100,99.8,Grand Prairie Premium Outlets,,,TX,"[""American Eagle, Banana Republic, Bloomingdale's"", 'The Outlet Store, Calvin Klein, Coach,', 'Columbia Sportswear, Kate Spade New York,', 'J.Crew, Lucky Brand, Michael Kors, Nike,', 'Saks Fifth Avenue Off 5th, Talbots, Tommy', 'Hilfiger, Under Armour']",,2012,,
221,531219.0,SGP,Grove City (Pittsburgh),,,100,98.4,Grove City Premium Outlets,,,PA,"['American Eagle Outfitters, Ann Taylor,', 'Banana Republic, Brooks Brothers, Calvin', 'Klein, Coach, Gap Outlet, Guess, J.Crew,', 'Michael Kors, Nike, Polo Ralph Lauren,', 'The North Face, Under Armour, Vera Bradley']",2010,,,
222,300036.0,SGP,Gulfport,,,100,97.6,Gulfport Premium Outlets,,,MS,"['American Eagle Outfitters, Ann Taylor,', 'Banana Republic, Coach, Gap Outlet, J.Crew,', ""Lacoste, Levi's, Michael Kors, Nike, Polo"", 'Ralph Lauren, Talbots, Tommy Hilfiger,', 'Under Armour']",2010,,,
223,485046.0,SGP,"Hagerstown (Baltimore/ Washington, DC)",,,100,89.6,Hagerstown Premium Outlets,,,MD,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Brooks Brothers,', 'Calvin Klein, Coach, Columbia Sportswear,', 'Gap Outlet, Guess, J.Crew, Kate Spade New', 'York, Loft Outlet, Nike, The North Face,', 'Tommy Hilfiger, Under Armour']",2010,,,
224,541852.0,SGP,Cypress (Houston),,,100,99.1,Houston Premium Outlets,,,TX,"['Ann Taylor, A/X Armani Exchange, Banana', 'Republic, Brooks Brothers, Burberry,', 'Calvin Klein, Coach, Gap Outlet, J.Crew,', 'Kate Spade New York, Lucky Brand, Michael', 'Kors, Nike, Saks Fifth Avenue Off 5th, Tommy', 'Hilfiger, Tory Burch, Vera Bradley']",,2008,,
225,285493.0,SGP,Jackson (New York),,,100,99.2,Jackson Premium Outlets,,,NJ,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Brooks Brothers,', 'Calvin Klein, Coach, Gap Outlet, Guess,', 'J.Crew, Loft Outlet, Lucky Brand, Nike,', 'Polo Ralph Lauren, Reebok, Talbots, Timberland,', 'Tommy Hilfiger, Under Armour']",2004,,,
226,434400.0,SGP,Tinton Falls (New York),,,100,98.9,Jersey Shore Premium Outlets,,,NJ,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, A/X Armani Exchange, Banana Republic,', 'Burberry, Brooks Brothers, Coach, Columbia', 'Sportswear, Eddie Bauer, Guess, J.Crew,', 'Kate Spade New York, Lacoste, Lucky Brand,', 'Michael Kors, Nike, Talbots, Theory, Tommy', 'Hilfiger, True Religion, Under Armour,', 'Ugg']",,2008,,
227,277672.0,SGP,Johnson Creek,,,100,97.8,Johnson Creek Premium Outlets,,,WI,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Calvin Klein,', 'Columbia Sportswear, Eddie Bauer, Gap', 'Outlet, Nike, Polo Ralph Lauren, Tommy', 'Hilfiger, Under Armour']",2004,,,
228,259169.0,SGP,Kittery,,,100,92.9,Kittery Premium Outlets,,,ME,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Calvin Klein,', ""Chico's, Coach, Columbia Sportswear,"", ""Express, Gap Outlet, J.Crew, Levi's, New"", 'Balance, Nike, Polo Ralph Lauren, Tommy', 'Hilfiger']",2004,,,
229,553994.0,SGP,San Diego,,,100,97.4,Las Americas Premium Outlets,,,CA,"['Adidas, Banana Republic, Calvin Klein,', 'Coach, Columbia Spartswear, Gap Outlet,', ""Guess, Kate Spade New York, Levi's, Michael"", 'Kors, Nike, Polo Ralph Lauren, Tommy Hilfiger,', 'Under Armour']",2007,,,
230,676085.0,SGP,Las Vegas,,,100,100.0,Las Vegas North Premium Outlets,,,NV,"['Alfred Dunhill, All Saints, Armani Outlet,', 'A/X Armani Exchange, Banana Republic,', 'Burberry, Canali, CH Carolina Herrera,', 'Coach, David Yurman, Dolce & Gabbana, Etro,', 'John Varvatos, Kate Spade New York, Lacoste,', 'Neiman Marcus Last Call, Michael Kors,', 'Nike, Polo Ralph Lauren, Rag & Bone, Saks', 'Fifth Avenue Off 5th, Salvatore Ferragamo,', 'TAG Heuer, Tory Burch']",,2003,,
231,535407.0,SGP,Las Vegas,,,100,100.0,Las Vegas South Premium Outlets,,,NV,"['Adidas, Ann Taylor, Banana Republic, Bose,', 'Brooks Brothers, Calvin Klein, Coach,', ""Gap Outlet, Kate Spade New York, Levi's,"", 'Michael Kors, Nike, Polo Ralph Lauren,', 'Reebok, Tommy Hilfiger, Under Armour,', 'Vera Bradley']",2004,,,
232,224833.0,SGP,Lee,,,100,98.5,Lee Premium Outlets,,,MA,"['Ann Taylor, Banana Republic, Brooks Brothers,', ""Calvin Klein, Chico's, Coach, J.Crew,"", ""Lacoste, Levi's, Michael Kors, Nike, Polo"", 'Ralph Lauren, Talbots, Tommy Hilfiger,', 'Under Armour']",2010,,,
233,478217.0,SGP,"Leesburg (Washington, DC)",,,100,97.6,Leesburg Corner Premium Outlets,,,VA,"['Ann Taylor, Armani Outlet, Brooks Brothers,', 'Burberry, Coach, Columbia Sportswear,', 'Kate Spade New York, Lacoste, Michael Kors,', 'Nike, Polo Ralph Lauren, Restoration Hardware,', 'Saks Fifth Avenue Off 5th, Under Armour,', 'Vera Bradley, Vineyard Vines, Williams-Sonoma']",2004,,,
234,454731.0,SGP,"Michigan City (Chicago, IL)",,,100,99.0,Lighthouse Place Premium Outlets,,,IN,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Calvin Klein,', 'Coach, Columbia Sportswear, Gap Outlet,', 'Guess, Hollister, J.Crew, Michael Kors,', 'Nike, Polo Ralph Lauren, The North Face,', 'Tommy Hilfiger, Under Armour, Vera Bradley']",2004,,,
235,408996.0,SGP,Merrimack,,,100,100.0,Merrimack Premium Outlets,,,NH,"[""Ann Taylor, Banana Republic, Bloomingdale's"", 'The Outlet Store, Brooks Brothers, Calvin', 'Klein, Coach, Gap Outlet, J.Crew, Michael', 'Kors, Nike, Polo Ralph Lauren, Saks Fifth', 'Avenue Off 5th, Talbots, Tommy Hilfiger,', 'Under Armour, White House Black Market']",,2012,,
236,179175.0,SGP,Napa,,,100,98.7,Napa Premium Outlets,,,CA,"['Banana Republic, Brooks Brothers, Calvin', 'Klein, Coach, Gap Outlet, J.Crew, Lucky', 'Brand, Michael Kors, Nike, Polo Ralph Lauren,', 'Tommy Hilfiger']",2004,,,
237,223560.0,SGP,North Bend (Seattle),,,100,96.6,North Bend Premium Outlets,,,WA,"[""Banana Republic, Carter's, Coach, Eddie"", 'Bauer, Gap Outlet, Nike, PacSun, Under', 'Armour, Van Heusen']",2004,,,
238,540549.0,SGP,Dawsonville (Atlanta),,,100,97.1,North Georgia Premium Outlets,,,GA,"['Ann Taylor, Armani Outlet, Banana Republic,', 'Brooks Brothers, Burberry, Calvin Klein,', 'Coach, J.Crew, Kate Spade New York, Michael', 'Kors, Nike, Polo Ralph Lauren, Restoration', 'Hardware, Saks Fifth Avenue Off 5th, Talbots,', 'The North Face, Tommy Hilfiger, Williams-Sonoma']",2004,,,
239,773615.0,SGP,Orlando,,,100,99.7,Orlando International Premium Outlets,,,FL,"['Adidas, Armani Outlet, Calvin Klein, Coach,', 'J.Crew, Kate Spade New York, Lacoste, Neiman', 'Marcus Last Call, Michael Kors, Nike, Polo', 'Ralph Lauren, Saks Fifth Avenue Off 5th,', 'The North Face, Tommy Hilfiger, True Religion,', 'Under Armour, Victoria&#x2019;s Secret']",2010,,,
240,656906.0,SGP,Orlando,,,100,99.2,Orlando Vineland Premium Outlets,,,FL,"['Adidas, Armani Outlet, A/X Armani Exchange,', 'Brunello Cucinelli, Burberry, Calvin', 'Klein, Carolina Herrera, Coach, Ermenegildo', 'Zegna, J.Crew, Lacoste, Michael Kors,', 'Nike, Prada, Polo Ralph Lauren, Roberto', 'Cavalli, Saks Fifth Avenue Off 5th, Salvatore', ""Ferragamo, TAG Heuer, The North Face, Tod's,"", 'Tory Burch, Under Armour']",2004,,,
241,201781.0,SGP,Petaluma (San Francisco),,,100,95.9,Petaluma Village Premium Outlets,,,CA,"['Adidas, Ann Taylor, Banana Republic, Brooks', 'Brothers, Coach, Gap Outlet, Nike, Puma,', 'Saks Fifth Avenue Off 5th, Tommy Hilfiger']",2004,,,
242,549155.0,SGP,Limerick (Philadelphia),,,100,99.2,Philadelphia Premium Outlets,,,PA,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Brooks Brothers,', 'Calvin Klein, Coach, Gap Outlet, Guess,', 'J.Crew, Neiman Marcus Last Call, Loft Outlet,', 'Michael Kors, Nike, Polo Ralph Lauren,', 'Puma, Restoration Hardware, The North', 'Face, Tommy Hilfiger, Under Armour, Vera', 'Bradley, Ugg']",,2007,,
243,356498.0,SGP,Chandler (Phoenix),,,100,99.1,Phoenix Premium Outlets,,,AZ,"['Banana Republic, Brooks Brothers, Calvin', 'Klein, Coach, Gap Factory Store, Lucky', 'Brand, Michael Kors, Nike, Saks Fifth Avenue', 'Off 5th, Tommy Bahama, Tommy Hilfiger,', 'Under Armour']",,2013,,
244,147416.0,SGP,Pismo Beach,,,100,100.0,Pismo Beach Premium Outlets,,,CA,"[""Calvin Klein, Carter's, Coach, Guess,"", ""Levi's, Nike, Polo Ralph Lauren, Tommy"", 'Hilfiger, Van Heusen']",2010,,,
245,402689.0,SGP,"Pleasant Prairie (Chicago, IL/Milwaukee)",,,100,96.1,Pleasant Prairie Premium Outlets,,,WI,"['Adidas, Ann Taylor, Banana Republic, Brooks', 'Brothers, Calvin Klein, Coach, Gap Outlet,', 'Kate Spade New York, J.Crew, Lacoste, Loft', 'Outlet, Michael Kors, Nike, Pandora, Polo', 'Ralph Lauren, St. John, The North Face,', 'Under Armour, Ugg']",2010,,,
246,454226.0,SGP,Lutz (Tampa),,,100,97.9,Tampa Premium Outlets,,,FL,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Armani Outlet, Banana Rebublic,', 'Brooks Brothers, Calvin Klein, Coach,', 'Columbia Sportswear, Gap Outlet, Guess,', 'J. Crew, Lucky Brand, Michael Kors, Nike,', 'Polo Ralph Lauren, Puma, Reebok, Saks 5th', 'Avenue Off 5th, Tommy Hilfiger, Under Armour,', 'Vera Bradley']",,2015,,
247,355303.0,SGP,Sunbury (Columbus),,,50,92.6,Tanger Outlets - Columbus,,,OH,"['Coach, Nike, Polo Ralph Lauren, Under Armour,', ""Victoria's Secret""]",,2016,,
248,352705.0,SGP,Texas City,,,50,97.3,Tanger Outlets - Galveston/Houston,,,TX,"['Banana Republic, Brooks Brothers, Coach,', 'Gap Outlet, J. Crew, Michael Kors, Nike,', 'Reebok, Tommy Hilfiger, White House Black', 'Market']",,2012,,
